message,severity,attributes,tags,timestamp
1:M 20 Apr 2026 06:23:03.584 * <timeseries> 	{ ts-ignore-max-val-diff :     0.000000 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742385237Z
1:M 20 Apr 2026 06:23:03.585 * <timeseries> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742394152Z
1:M 20 Apr 2026 06:23:03.585 * <timeseries> Detected redis oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742404785Z
1:M 20 Apr 2026 06:23:03.585 * <timeseries> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742412444Z
1:M 20 Apr 2026 06:23:03.585 * Module 'timeseries' loaded from /usr/local/lib/redis/modules//redistimeseries.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742419530Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Created new data type 'ReJSON-RL',info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.742427223Z
1:M 20 Apr 2026 06:23:03.587 * RDB age 3 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746117563Z
1:M 20 Apr 2026 06:23:03.587 * RDB memory usage when created 0.92 Mb,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746127187Z
"1:M 20 Apr 2026 06:23:03.587 * Done loading RDB, keys loaded: 0, keys expired: 0.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746135810Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Enabled diskless replication,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746136793Z
1:M 20 Apr 2026 06:23:03.587 * <search> Disabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746143959Z
"1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Initialized shared string cache, thread safe: false.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746149941Z
1:M 20 Apr 2026 06:23:03.586 * <search> Acquired RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746157763Z
1:M 20 Apr 2026 06:23:03.586 * Module 'ReJSON' loaded from /usr/local/lib/redis/modules//rejson.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746160036Z
1:M 20 Apr 2026 06:23:03.586 * <search> Loading event starts,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746171914Z
1:M 20 Apr 2026 06:23:03.586 * Server initialized,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746174644Z
1:M 20 Apr 2026 06:23:03.586 * <search> Enabled workers threadpool of size 4,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746179837Z
1:M 20 Apr 2026 06:23:03.587 * Loading RDB produced by version 8.2.1,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746187172Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Exported RedisJSON_V1 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746188015Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Exported RedisJSON_V2 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746196409Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Exported RedisJSON_V5 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746199236Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> version: 80200 git sha: unknown branch: unknown,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746203025Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Exported RedisJSON_V3 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746205973Z
1:M 20 Apr 2026 06:23:03.585 * <ReJSON> Exported RedisJSON_V4 API,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.746214751Z
1:M 20 Apr 2026 06:23:03.587 * <search> Loading event ends,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.748487857Z
1:M 20 Apr 2026 06:23:03.587 * DB loaded from disk: 0.001 seconds,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.748492435Z
1:M 20 Apr 2026 06:23:03.587 * Ready to accept connections tcp,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:23:04.748497214Z
Stopping Container,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""263a9ca2-7898-415b-b6f1-130fc93a3717"",""replica"":""f207aaaa-ad88-483c-94bf-dcfdd68d295b""}",2026-04-20T06:23:09.397358263Z
Stopping Container,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""62b10747-5f9e-47a3-967e-c4a9cc472a78"",""replica"":""235652c9-ac03-4348-81f4-bae923d60581""}",2026-04-20T06:30:50.012729691Z
Mounting volume on: /var/lib/containers/railwayapp/bind-mounts/70778dcb-7fc8-4089-958f-d98ee9f271d8/vol_kfmeeufbododrjhq,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:50.012732496Z
Starting Container,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.610035056Z
Starting Redis Server,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903281531Z
"1:C 20 Apr 2026 06:30:50.440 # WARNING Memory overcommit must be enabled! Without it, a background save or replication may fail under low memory condition. Being disabled, it can also cause failures without low memory condition, see https://github.com/jemalloc/jemalloc/issues/1328. To fix this issue add 'vm.overcommit_memory = 1' to /etc/sysctl.conf and then reboot or run the command 'sysctl vm.overcommit_memory=1' for this to take effect.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903287400Z
1:C 20 Apr 2026 06:30:50.440 * oO0OoO0OoO0Oo Redis is starting oO0OoO0OoO0Oo,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903292308Z
"1:C 20 Apr 2026 06:30:50.440 * Redis version=8.2.1, bits=64, commit=00000000, modified=1, pid=1, just started",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903298504Z
1:C 20 Apr 2026 06:30:50.440 * Configuration loaded,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903312644Z
1:M 20 Apr 2026 06:30:50.441 * monotonic clock: POSIX clock_gettime,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903317916Z
"1:M 20 Apr 2026 06:30:50.443 * Running mode=standalone, port=6379.",info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903323420Z
1:M 20 Apr 2026 06:30:50.445 * <bf> RedisBloom version 8.2.0 (Git=unknown),info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903329576Z
1:M 20 Apr 2026 06:30:50.445 * <bf> Registering configuration options: [,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903336151Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ bf-error-rate       :      0.01 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903341245Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ bf-initial-size     :       100 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903347198Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ bf-expansion-factor :         2 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903353389Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ cf-bucket-size      :         2 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903360367Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ cf-initial-size     :      1024 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903365834Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ cf-max-iterations   :        20 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:51.903393025Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ cf-expansion-factor :         1 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007069683Z
1:M 20 Apr 2026 06:30:50.445 * <bf> 	{ cf-max-expansions   :        32 },info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007076148Z
1:M 20 Apr 2026 06:30:50.445 * <bf> ],info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007081626Z
1:M 20 Apr 2026 06:30:50.445 * Module 'bf' loaded from /usr/local/lib/redis/modules//redisbloom.so,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007088061Z
1:M 20 Apr 2026 06:30:50.448 * <search> Redis version found by RedisSearch : 8.2.1 - oss,info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007093658Z
1:M 20 Apr 2026 06:30:50.448 * <search> RediSearch version 8.2.1 (Git=dba8dd0),info,"{""level"":""info""}","{""project"":""0e889de5-9995-48a4-96c8-5e4baabf33d1"",""environment"":""86563c5a-1c1a-439b-adf7-3ffb19e44a08"",""service"":""dd41b2e6-3025-4039-bbb7-b78b1450b3ff"",""deployment"":""4cf6fbb9-5f6e-4b38-872a-14fbc76f5cd6"",""replica"":""70778dcb-7fc8-4089-958f-d98ee9f271d8""}",2026-04-20T06:30:53.007100184Z
