Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %,Entry Targets % Filled,Number Of Filled Entry Targets,Number Of Entry Targets
11/6/2024 12:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",WAXP/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9554,100,1,1
11/6/2024 12:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",ANKR/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.198,100,1,1
11/6/2024 12:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures, Bitget Futures",ONDO/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0339,100,1,1
11/6/2024 12:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures",LPT/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.0287,100,1,1
11/6/2024 11:00,IRONS -T,,"Bitget Futures, ByBit USDT",CLOUD/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0557,100,1,1
11/6/2024 10:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures",TWT/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0486,100,1,1
11/6/2024 8:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",MKR/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9731,100,1,1
11/6/2024 8:00,IRONS -T,,ByBit USDT,MNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.9247,100,1,1
11/6/2024 8:00,IRONS -T,,"ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures, Bitget Futures",TAO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0752,100,1,1
11/6/2024 7:30,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, OKX Futures, Binance Futures",FLM/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.1871,100,1,1
11/6/2024 6:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",LEVER/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8864,100,1,1
11/6/2024 6:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",RIF/USDT,All Targets Achieved,Cross (10.0X),Long,1,25.0272,100,1,1
11/6/2024 6:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures",COMP/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.0778,100,1,1
11/6/2024 6:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",KAVA/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.102,100,1,1
11/6/2024 6:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.9077,100,1,1
11/6/2024 6:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures",OMG/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.1369,100,1,1
11/6/2024 6:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT",QNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9533,100,1,1
11/6/2024 6:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures",LINK/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9711,100,1,1
11/6/2024 4:30,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",ACE/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9303,100,1,1
11/6/2024 4:30,IRONS -T,,"ByBit USDT, Bitget Futures, OKX Futures, Binance Futures, KuCoin Futures",AEVO/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9421,100,1,1
11/6/2024 4:30,IRONS -T,,"ByBit USDT, OKX Futures",DGB/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0613,100,1,1
11/6/2024 4:01,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",NTRN/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9927,100,1,1
11/6/2024 4:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",LIT/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.1039,100,1,1
11/6/2024 4:00,IRONS -T,,ByBit USDT,MBL/USDT,All Targets Achieved,Cross (10.0X),Long,1,22,100,1,1
11/6/2024 4:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures, ByBit USDT",WIF/USDT,All Targets Achieved,Cross (10.0X),Long,1,22.0283,100,1,1
11/6/2024 4:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures, Bitget Futures",OP/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9933,100,1,1
11/6/2024 4:00,IRONS -T,,"KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT",NFP/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8745,100,1,1
11/6/2024 4:00,IRONS -T,,"OKX Futures, Binance Futures, ByBit USDT, KuCoin Futures, Bitget Futures",SOL/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0114,100,1,1
11/6/2024 3:45,IRONS -T,,"ByBit USDT, OKX Futures, KuCoin Futures, Binance Futures, Bitget Futures",QTUM/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.8962,100,1,1
11/6/2024 3:01,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",ETC/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/6/2024 3:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures, Binance Futures",SUSHI/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/6/2024 3:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",RUNE/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/6/2024 3:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",ARKM/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.9945,100,1,1
11/6/2024 3:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures, Bitget Futures",AAVE/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/6/2024 1:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",MOVR/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.0319,100,1,1
11/5/2024 15:00,IRONS -T,,"Bitget Futures, ByBit USDT",AERO/USDT,All Targets Achieved,Cross (10.0X),Long,1,31.0051,100,1,1
11/5/2024 15:00,IRONS -T,,"OKX Futures, Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",MASK/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.8259,100,1,1
11/5/2024 12:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",DOGE/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9743,100,1,1
11/5/2024 0:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures",PENDLE/USDT,Stopped Out,Cross (10.0X),Short,0,-149.989,100,1,1
11/4/2024 20:00,IRONS -T,,"Binance Futures, Bitget Futures, OKX Futures, KuCoin Futures, ByBit USDT",MKR/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9566,100,1,1
11/4/2024 18:00,IRONS -T,,"ByBit USDT, OKX Futures",JST/USDT,Cancelled,Cross (10.0X),Short,0,-98.7699,100,1,1
11/4/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",OGN/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.9492,100,1,1
11/3/2024 18:00,IRONS -T,,"ByBit USDT, Binance Futures",RLC/USDT,Stopped Out,Cross (10.0X),Short,0,-149.9718,100,1,1
11/3/2024 18:00,IRONS -T,,"ByBit USDT, OKX Futures, Bitget Futures, Binance Futures, KuCoin Futures",JTO/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.2409,100,1,1
11/3/2024 18:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures, Bitget Futures",LINK/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0187,100,1,1
11/3/2024 16:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",LINA/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.337,100,1,1
11/3/2024 15:00,IRONS -T,,"Bitget Futures, ByBit USDT",AKT/USDT,Stopped Out,Cross (10.0X),Short,0,-149.884,100,1,1
11/3/2024 14:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",ACH/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.7905,100,1,1
11/3/2024 14:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",IOTX/USDT,All Targets Achieved,Cross (10.0X),Short,1,-150,100,1,1
11/3/2024 12:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures",LQTY/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.98,100,1,1
11/3/2024 12:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures, ByBit USDT",ZIL/USDT,All Targets Achieved,Cross (10.0X),Short,1,24.1692,100,1,1
11/3/2024 9:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",FTM/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.028,100,1,1
11/3/2024 8:00,IRONS -T,,"ByBit USDT, Bitget Futures",DEGEN/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0654,100,1,1
11/3/2024 7:09,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, OKX Futures",BADGER/USDT,All Targets Achieved,Cross (10.0X),Short,1,33.9108,100,1,1
11/3/2024 6:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",JUP/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0277,100,1,1
11/3/2024 6:00,IRONS -T,,"OKX Futures, Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",LTC/USDT,All Targets Achieved,Cross (10.0X),Short,1,24.0094,100,1,1
11/3/2024 6:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures, Binance Futures",DOGE/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0027,100,1,1
11/3/2024 5:00,IRONS -T,,"OKX Futures, Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",MEME/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0182,100,1,1
11/3/2024 4:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",XAI/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.8507,100,1,1
11/3/2024 4:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",CYBER/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0616,100,1,1
11/3/2024 3:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Bitget Futures",AGI/USDT,All Targets Achieved,Cross (10.0X),Short,1,26.0097,100,1,1
11/2/2024 20:00,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",METIS/USDT,All Targets Achieved,Cross (10.0X),Short,1,40.0416,100,1,1
11/2/2024 18:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",RUNE/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0331,100,1,1
11/2/2024 16:00,IRONS -T,,ByBit USDT,CTK/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0831,100,1,1
11/2/2024 16:00,IRONS -T,,"OKX Futures, Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",SOL/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9902,100,1,1
11/2/2024 15:01,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",RIF/USDT,All Targets Achieved,Cross (10.0X),Short,1,25.0855,100,1,1
11/2/2024 15:00,IRONS -T,,"OKX Futures, Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",ETC/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.1555,100,1,1
11/2/2024 15:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",KAVA/USDT,All Targets Achieved,Cross (10.0X),Short,1,20,100,1,1
11/2/2024 13:00,IRONS -T,,"OKX Futures, Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.132,100,1,1
11/2/2024 12:45,IRONS -T,,"OKX Futures, Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures",AAVE/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.0116,100,1,1
11/2/2024 12:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",OGN/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.561,100,1,1
11/2/2024 12:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, OKX Futures",BLUR/USDT,All Targets Achieved,Cross (10.0X),Short,1,15.2236,100,1,1
11/2/2024 12:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Short,1,39.9216,100,1,1
11/2/2024 10:00,IRONS -T,,"OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",APT/USDT,All Targets Achieved,Cross (10.0X),Short,1,31.9441,100,1,1
11/2/2024 4:01,IRONS -T,,"ByBit USDT, OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures",AGLD/USDT,All Targets Achieved,Cross (10.0X),Long,1,22.9783,100,1,1
11/2/2024 0:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",WIF/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.1984,100,1,1
11/2/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",BICO/USDT,Stopped Out,Cross (10.0X),Long,0,-150,100,1,1
11/1/2024 14:01,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT, OKX Futures",BIGTIME/USDT,Cancelled,Cross (10.0X),Long,0,-150.3593,100,1,1
11/1/2024 8:02,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",WIF/USDT,All Targets Achieved,Cross (20.0X),Short,1,49.9781,100,1,1
11/1/2024 8:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, OKX Futures, KuCoin Futures",GALA/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.2282,100,1,1
11/1/2024 7:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",KDA/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.9849,100,1,1
11/1/2024 0:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",ATOM/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0024,100,1,1
10/31/2024 20:01,IRONS -T,,"KuCoin Futures, Bitget Futures, OKX Futures, Binance Futures",BAND/USDT,All Targets Achieved,Cross (20.0X),Short,1,30.4114,100,1,1
10/31/2024 18:45,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, OKX Futures, ByBit USDT",BNB/USDT,All Targets Achieved,Cross (10.0X),Short,1,14.9695,100,1,1
10/31/2024 18:01,IRONS -T,,"OKX Futures, Binance Futures, KuCoin Futures, ByBit USDT, Bitget Futures",MASK/USDT,All Targets Achieved,Cross (20.0X),Short,1,31.8644,100,1,1
10/31/2024 18:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures",NTRN/USDT,Cancelled,Cross (10.0X),Short,0,0,0,0,1
10/31/2024 13:45,IRONS -T,,"ByBit USDT, OKX Futures",DGB/USDT,All Targets Achieved,Cross (10.0X),Short,5,63.0299,100,1,1
10/31/2024 11:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, Binance Futures, KuCoin Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.1254,100,1,1
10/31/2024 10:30,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures",XVG/USDT,All Targets Achieved,Cross (10.0X),Short,2,22.2982,100,1,1
10/31/2024 9:10,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",BNB/USDT,Partial Targets Achieved,Cross (10.0X),Short,3,-14.5311,100,1,1
10/31/2024 6:00,IRONS -T,,ByBit USDT,AERO/USDT,All Targets Achieved,Cross (10.0X),Short,1,31.0231,100,1,1
10/30/2024 22:15,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT, OKX Futures",TAO/USDT,All Targets Achieved,Cross (10.0X),Short,1,14.8923,100,1,1
10/30/2024 16:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, OKX Futures, Binance Futures",MKR/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0032,100,1,1
10/30/2024 14:16,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT",OP/USDT,Stopped Out,Cross (10.0X),Long,0,-89.9955,100,1,1
10/30/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",BADGER/USDT,Cancelled,Cross (10.0X),Long,0,-123.9333,100,1,1
10/30/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",RIF/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.3252,100,1,1
10/30/2024 0:00,IRONS -T,,"Bitget Futures, ByBit USDT",DEGEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.2691,100,1,1
10/29/2024 18:00,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",MASK/USDT,All Targets Achieved,Cross (20.0X),Long,1,31.6832,100,1,1
10/29/2024 17:30,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",FIL/USDT,Partial Targets Achieved,Cross (10.0X),Long,1,-68.9026,100,1,1
10/29/2024 17:30,IRONS -T,,"ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures, Bitget Futures",MANA/USDT,Stopped Out,Cross (10.0X),Long,0,-90.1246,100,1,1
10/29/2024 17:00,IRONS -T,,"ByBit USDT, Bitget Futures",AKT/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.9564,100,1,1
10/29/2024 17:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",LINA/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.3885,100,1,1
10/29/2024 16:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",CYBER/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1003,100,1,1
10/29/2024 16:00,IRONS -T,,"Binance Futures, ByBit USDT, OKX Futures, Bitget Futures, KuCoin Futures",SUI/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9841,100,1,1
10/29/2024 15:45,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",BNB/USDT,Cancelled,Cross (10.0X),Long,0,-89.9836,100,1,1
10/29/2024 10:30,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",PENDLE/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0016,100,1,1
10/29/2024 8:56,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",FXS/USDT,Partial Targets Achieved,Cross (10.0X),Long,1,-69.104,100,1,1
10/29/2024 8:00,IRONS -T,,ByBit USDT,CTK/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.006,100,1,1
10/29/2024 4:30,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT, Binance Futures",BCH/USDT,Stopped Out,Cross (10.0X),Long,0,-90.0104,100,1,1
10/29/2024 3:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT",GMX/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0836,100,1,1
10/29/2024 3:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9785,100,1,1
10/29/2024 3:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures, ByBit USDT",LQTY/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.0341,100,1,1
10/28/2024 19:16,IRONS -T,,"OKX Futures, ByBit USDT",DGB/USDT,All Targets Achieved,Cross (10.0X),Short,5,62.9699,100,1,1
10/28/2024 16:03,IRONS -T,,"Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",AXL/USDT,Partial Targets Achieved,Cross (10.0X),Short,1,-68.9785,100,1,1
10/28/2024 10:30,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures, Binance Futures",AAVE/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9962,100,1,1
All Targets Achieved,,,,,,,,,,,,
